1,[Chanceof]{If~%Chance%<75? Wizard's/Witches'} [Things]
1,[Chanceof]{If~%Chance%<75? Sorcerer's/Sorceresses'} [Things]
1,Mages' [Things] 
1,[Chanceof]{If~%Chance%<75? Cavalier's/Paladin's} [Things={Dice~1d18+3}]
1,Ranger's [Things={Dice~1d18+3}]
1,Thieves' [Things={Dice~1d18+3}]
1,Hobbit's [Things={Dice~1d18+3}]
1,[~Creatures.Humanoid]'s [Things={Dice~1d18+3}]

;!Compass
2,north
1,northeast
2,east
1,southeast
2,south
1,southwest
2,west
1,northwest

;Direction
1,[Up_Down]
2,[Compass]

;Instructions
1,follow this rune: [~Rune Generator.GenRune]
1,exit the maze by going [Compass]
1,I hid the treasure in a room in the [Compass]
1,go [Compass] until you see the sign on [Place]
2,go |Count={Dice~1d3}|%Count% {If~%Count%>1? levels/level} [Up_Down] then take the [Compass] corridor
2,|Temp={Dice~1d100+20}|%Temp% {If~Temp>1? paces/pace} [Compass], then go [Compass]
1,follow the [~Miscellaneous.Color] tiles
1,do not touch at the [~Miscellaneous.Color] floor tiles
1,|Count={Dice~1d2}|%Count% {If~%Count%>1? levels/level} [Up_Down], you'll have to speak [~Miscellaneous.Language] to open what cannot be opened
1,|Count={Dice~1d2}|%Count% {If~%Count%>1? levels/level} [Up_Down], talk to the [~Miscellaneous.Occupations] to know the way
1,follow the [~Miscellaneous.Odor] [Up_Down]

;Mad_Ravings
2,[Chanceof]{If~%Chance%<10? try to} [Verb] [Article] [Adjective] [Noun]
2,[When] [Verb] [Article] [Adjective] [Noun]
2,[Chanceof]{If~%Chance%<10? try to} [Verb] [Article] [Noun] with {AorAn~[Noun]}
2,[Chanceof]{If~%Chance%<10? try to} [Verb] the [Noun] before it's too late!
2,[When] [Chanceof]{If~%Chance%<10? try to }[Verb] anything [Adjective]
2,He who is [~Miscellaneous.Traits] will often be [~Miscellaneous.Traits]
1,[~NamesBranch] Loves [~NamesBranch]
1,I hate doors, I hate DOORS, I HATE DOORS

;Nonsense_Word
1,frozzle
1,gleemish
1,blent
1,voogle
1,chiggle
1,gloid
1,tuvit
1,yugoliot
1,glagteru
1,godiorion
1,alianite
1,oskybo
1,deymio
1,opulist
1,[~Names Generator.NAME Random]

;Noun
1,monster
1,sword
1,thing
1,creature
1,light
1,fiend
1,bag of gold
1,treasure
1,exit
1,corridor
1,door
1,trap
1,lurker
1,phantom
1,book
1,spell
1,statue
1,chasm
1,fountain
1,horde
1,horror
1,picture
1,flower
1,candy
1,frog
1,whistle
1,music
1,anvil
1,[Nonsense_Word]

:Price
1,greed
2,vanity
3,honor
4,love
5,hate
6,impatience

:Sides
1,[Chanceof]{If~%Chance%<50? left/right}

:Things
1,familiar
2,potion
3,staff
4,dagger
5,knife
6,puzzle
7,curse
8,wrath
9,cloak
10,ire
11,spite
12,friends
13,map
14,sword
15,mace
16,axe
17,knife
18,geas
19,bow
20,plight
21,ring

:Up_Down
1,up
2,down

;Verb
1,wash
1,eat
1,drink
1,look at
1,fight
1,talk to
1,slay
1,find
1,seek out
1,destroy
1,understand
1,become one with
1,dream of
1,[Nonsense_Word]

:Warnings
1,the Crimson Scythe
2,the [Class]
3,thy [Chanceof]{If~%Chance%<50? friends/enemies} for they shall slay thee.
4,the price of [Price]
5,[~NamesBranch]'s [Things]

;Way
2,EXIT
1,the way out
1,treasure
2,we went this way
1,we're waiting for you
1,go this way
1,go
1,don't go there
1,beware
1,look
1,entrance
1,stairs
1,lower levels
1,upper levels
1,dungeon
1,critters
1,monsters
1,death awaits
1,dead end
1,traps
1,[~Names Generator.NAME Random]
1,[~Religion.Deities]
1,[~Creatures.Start]
1,[~Creatures.Familiar]
1,[~Creatures.Humanoid]
1,[~Miscellaneous.ClassPC]
1,[~Miscellaneous.ClassPC]

;When
1,always
1,never
1,don't
1,you can't

# ---------------------------------------------------------------------------

;NamesBranch
10,[Names Generator.NAME Random]
10,|TempNumber={Dice~1d100}|{If~%TempNumber%>25? [Names Generator.NAME Human Male]/ [Names Generator.NAME Human Female]}
4,|TempNumber={Dice~1d100}|{If~%TempNumber%>25? [Names Generator.NAME Dwarf Male]/ [Names Generator.NAME Dwarf Female]}
6,[Names Generator.NAME Elf]
3,|TempNumber={Dice~1d100}|{If~%TempNumber%>25? {Cap~[Names Generator.NAME Gnome Male]}/ [Names Generator.NAME Gnome Female]}
2,[Names Generator.NAME Elf]
2,[Names Generator.NAME Orc]
1,|TempNumber={Dice~1d100}|{If~%TempNumber%>25? [Names Generator.NAME Halfling Male]/ [Names Generator.NAME Halfling Female]}
