7,infinity
8,consequence
9,prophecy
10,descent
11,abyss
12,life

:NegConcept
1,pestilence
2,nuisance
3,slaughter
4,oblivion
5,apocalypse
6,assault
7,onslaught
8,punishment
9,arrogance
10,lie
11,curse
12,omen
13,hatred
14,massacre
15,desolation
16,destruction
17,loathing
18,fear

:Pos Thing
1,[Animal]
2,king
3,queen
4,soul
5,spirit
6,knight
7,hunter
8,acolyte
9,disciple
10,executioner
11,advocate
12,devil
13,demon
14,angel
15,stalker
16,lunatic
17,emperor
18,empire
19,killer
20,wraith
21,destroyer
22,conqueror
23,[Crossover]
24,fool
25,lady
26,spectre
27,banshee
28,ghost
29,general
30,lord
31,mystic
32,warrior
33,rogue
34,scoundrel
35,soldier
36,nomad
37,raider
38,wanderer
39-40,[Common Aliens]

:Animal
1,falcon
2,snake
3,wolf
4,bantha
5,rancor
6,dragon
7,scarab
8,hawk
9,horse
10,steed
11,ram
12,phoenix

:!Crossover
1,nightmare
2,death
3,galaxy
4,shadow
5,fire
6,secret
7,sky
8,evil
9,lightning
10,suffering
11,immortal
12,slave

;!Spec Noun
1,[pbod]
1,[ani]
1,[prsn]
1,[Weapon]
1,[being]
1,wave
1,wing
1,blade
1,zero
1,one
1,void

:pbod
1,sun
2,moon
3,star

:ani
1,wolf
2,hawk
3,snake
4,dragon

:prsn
1,king
2,queen
3,knight
4,slave
5,lady
6,lord

:being
1,angel
2,demon
3,devil
4,wraith
5,spirit
6,soul
7,shadow

:Common Aliens
1,Abyssin
2,Aqualish
3,Arcona
4,Arkanian
5,Baragwin
6,Bimm
7,Bith
8,Cerean
9,Chadra-Fan
10,Bothan
11,Barabel
12,Chagrian
13,Chev
14,Chevin
15,Devaronin
16,Duros
17,Dug
18,Gamorrean
19,Gran
20,Herglic
21,Houk
22,Hutt
23,Iktotchi
24,Ithorian
25,Kel Dor
26,Mon Calamari
27,Neimoidian
28,Quarren
29,Rodian
30,Sluissi
31,Snivvian
32,Squib
33,Sullustan
34,Toydarian
35,Trandoshan
36,Twi'Lek
37,Ugnaught
38,Verpine
39,Wookie
40,Zabrak
41-50,[SW NPC Gen.Race]

;Planets
5,Coruscant
5,Corellia
5,Tatooine
2,Dantooine
2,Mustafar
2,Chandrila
3,Brentaal
3,Nubia
3,Muunlinst
2,Kuat
2,Bespin
2,Elrood
2,Hapes
2,Thule
2,Tirahnn
2,Zeltros
2,Naboo
1,Endor
1,Hoth
2,Alderaan
1,Byss
1,Ando
1,Velusia
1,Arkania
2,Cerea
1,Csilla
1,Zolan
1,Devaron
2,Duro
2,Nar Shaddaa
1,Gamorr
1,Geonosis
1,Yag'Dhul
2,Kintan
1,Antar
2,Ithor
1,Kamino
1,Klatooine
2,Mon Calamari
1,Ryyk
2,Rodia
1,Uvena Prime
1,Sullust
1,Togoria
2,Trandosha
2,Ryloth
2,Kashyyyk
1,Kessel
1,Myrkr
1,Raxus Prime
